,user_id,items_count,steam_id,playtime_forever,id
37146,76561198105608007,37,76561198105608007,0,205790
37147,76561198105623981,1,76561198105623981,0,205790
37148,76561198105634729,48,76561198105634729,2,205790
37149,76561198105635842,0,76561198105635842,0,0
37150,ricaj07,0,76561198105645860,0,0
37151,76561198105667996,12,76561198105667996,276,212800
37152,76561198105670461,0,76561198105670461,0,0
37153,76561198105686579,14,76561198105686579,640,202970
37154,frghergtdegftr,33,76561198105687725,1068,300
37155,76561198105698364,0,76561198105698364,0,0
37156,76561198105714095,5,76561198105714095,4720,105600
37157,76561198105720575,1,76561198105720575,76,304930
37158,76561198105731422,2,76561198105731422,1043,301520
37159,76561198105733893,1,76561198105733893,0,205790
37160,76561198105736791,22,76561198105736791,12122,4000
37161,76561198105740340,53,76561198105740340,9737,4000
37162,SamThaiday,38,76561198105752600,0,205790
37163,76561198105781464,3,76561198105781464,0,205790
37164,uterus_executerus,48,76561198105817734,0,22300
37165,76561198105828533,0,76561198105828533,0,0
37166,0darkhood,0,76561198105834672,0,0
37167,heathhhhhhhhhhh,39,76561198105844598,72,320
37168,76561198105857816,0,76561198105857816,0,0
37169,76561198105858449,1,76561198105858449,555,4000
37170,76561198105872917,29,76561198105872917,15,227940
37171,ToastyMcToasters,16,76561198105886404,1128,4000
37172,76561198105900197,1,76561198105900197,0,205790
37173,76561198105908486,92,76561198105908486,291,4000
37174,76561198105931184,0,76561198105931184,0,0
37175,76561198105934938,1,76561198105934938,0,205790
37176,B3AUZ1B00,70,76561198105955103,199,220
37177,76561198105971374,4,76561198105971374,0,99900
37178,76561198105984256,0,76561198105984256,0,0
37179,76561198106040186,5,76561198106040186,0,12750
37180,76561198106054772,0,76561198106054772,0,0
37181,76561198106066422,0,76561198106066422,0,0
37182,76561198106072994,32,76561198106072994,1107,4000
37183,76561198106073209,38,76561198106073209,1384,4000
37184,76561198106076102,5,76561198106076102,14,38830
37185,76561198106081923,8,76561198106081923,17,17080
37186,lowkiingseng,3,76561198106091674,0,205790
37187,archN1g,0,76561198106095079,0,0
37188,76561198106099969,2,76561198106099969,2799,730
37189,76561198106110725,0,76561198106110725,0,0
37190,76561198106176122,82,76561198106176122,25689,4000
37191,76561198106185045,1,76561198106185045,0,205790
37192,arminvanbyte,32,76561198106195985,3259,4000
37193,76561198106220454,0,76561198106220454,0,0
37194,76561198106220992,1,76561198106220992,0,224260
37195,lomardriver,39,76561198106240052,10104,211820
37196,76561198106276233,4,76561198106276233,44,51100
37197,76561198106280876,1,76561198106280876,1403,4000
37198,adrean132,3,76561198106297126,0,205790
37199,djorpheusmusic,91,76561198106306454,1633,4000
37200,76561198106337647,1,76561198106337647,0,238960
37201,76561198106340596,1,76561198106340596,1,205790
37202,firechicken06,0,76561198106348206,0,0
37203,76561198106366366,1,76561198106366366,0,205790
37204,76561198106392371,4,76561198106392371,134,207230
37205,76561198106397262,73,76561198106397262,5738,4000
37206,76561198106454072,1,76561198106454072,0,205790
37207,76561198106468655,0,76561198106468655,0,0
37208,Mekristan,28,76561198106476557,25106,4000
37209,76561198106478670,1,76561198106478670,0,205790
37210,martinha76,1,76561198106478890,0,205790
37211,melazabrou,0,76561198106489341,0,0
37212,76561198106506089,1,76561198106506089,0,205790
37213,76561198106518490,1,76561198106518490,0,205790
37214,x0sh7mfH,2,76561198106550474,126,31280
37215,76561198106555545,0,76561198106555545,0,0
37216,76561198106561116,21,76561198106561116,2614,4000
37217,aussievin,0,76561198106575088,0,0
37218,76561198106583757,0,76561198106583757,0,0
37219,76561198106608467,0,76561198106608467,0,0
37220,76561198106622936,16,76561198106622936,0,205790
37221,76561198106624427,0,76561198106624427,0,0
37222,76561198106631285,12,76561198106631285,17543,730
37223,Absolutememeking,0,76561198106634032,0,0
37224,76561198106635139,0,76561198106635139,0,0
37225,76561198106677106,1,76561198106677106,0,205790
37226,76561198106681186,3,76561198106681186,4,302830
37227,76561198106683006,0,76561198106683006,0,0
37228,jamesoconnell08,5,76561198106764151,0,243870
37229,76561198106766112,0,76561198106766112,0,0
37230,76561198106773483,1,76561198106773483,6,246740
37231,TheMarioZeldaGuy,8,76561198106861292,4933,4000
37232,76561198106868869,2,76561198106868869,0,219600
37233,76561198106878606,17,76561198106878606,7534,227300
37234,NecroticFlix,26,76561198106885935,1593,550
37235,76561198106890782,1,76561198106890782,25,104700
37236,76561198106895767,0,76561198106895767,0,0
37237,76561198106897142,13,76561198106897142,0,205790
37238,76561198106899569,1,76561198106899569,0,205790
37239,76561198106942638,0,76561198106942638,0,0
37240,76561198106947158,0,76561198106947158,0,0
37241,76561198106947888,1,76561198106947888,0,205790
37242,76561198106967257,0,76561198106967257,0,0
37243,agentphil,0,76561198106972371,0,0
37244,76561198106983512,0,76561198106983512,0,0
37245,76561198106989038,1,76561198106989038,0,205790
37246,76561198106997209,3,76561198106997209,1,4000
37247,76561198106999273,2,76561198106999273,66335,730
37248,supercheesetoaster,93,76561198107002071,37,300
37249,76561198107004152,1,76561198107004152,0,205790
37250,76561198107063578,1,76561198107063578,0,205790
37251,76561198107070609,9,76561198107070609,3893,6060
37252,76561198107071110,47,76561198107071110,483,220
37253,76561198107082924,5,76561198107082924,3438,113400
37254,0854029092,5,76561198107083274,0,205790
37255,76561198107085624,0,76561198107085624,0,0
37256,76561198107092900,9,76561198107092900,5822,91310
37257,76561198107103913,40,76561198107103913,102,240
37258,Thai_game,0,76561198107109563,0,0
37259,76561198107110402,2,76561198107110402,0,205790
37260,76561198107118769,2,76561198107118769,595,40100
37261,76561198107148508,0,76561198107148508,0,0
37262,76561198107152558,10,76561198107152558,236,206210
37263,76561198107208526,2,76561198107208526,0,550
37264,76561198107260483,0,76561198107260483,0,0
37265,76561198107260620,0,76561198107260620,0,0
37266,76561198107278327,1,76561198107278327,0,205790
37267,76561198107278710,24,76561198107278710,464,242760
37268,76561198107282132,9,76561198107282132,161,550
37269,76561198107288557,0,76561198107288557,0,0
37270,76561198107289558,0,76561198107289558,0,0
37271,76561198107368126,6,76561198107368126,0,205790
37272,76561198107374082,1,76561198107374082,7048,4000
37273,Spyassassinza,0,76561198107374878,0,0
37274,jimmypynetree,0,76561198107378536,0,0
37275,vacbanonrecord24,25,76561198107385645,39,10
37276,76561198107390354,0,76561198107390354,0,0
37277,76561198107403267,0,76561198107403267,0,0
37278,80951637,23,76561198107407563,21551,4000
37279,76561198107409283,43,76561198107409283,25,240
37280,76561198107428009,0,76561198107428009,0,0
37281,76561198107457140,2,76561198107457140,271,301520
37282,76561198107458567,0,76561198107458567,0,0
37283,76561198107464570,0,76561198107464570,0,0
37284,MayhemAf,0,76561198107497704,0,0
37285,76561198107499470,4,76561198107499470,1009,550
37286,akkarapong,0,76561198107502888,0,0
37287,76561198107503036,6,76561198107503036,0,205790
37288,76561198107524749,3,76561198107524749,2109,4000
37289,76561198107541673,3,76561198107541673,8,247120
37290,76561198107566051,0,76561198107566051,0,0
37291,76561198107567492,46,76561198107567492,406,4000
37292,76561198107589763,0,76561198107589763,0,0
37293,CowofPower,3,76561198107594419,0,205790
37294,76561198107606347,69,76561198107606347,86,43110
37295,76561198107671905,0,76561198107671905,0,0
37296,76561198107673568,1,76561198107673568,0,205790
37297,76561198107692102,6,76561198107692102,1251,12210
37298,76561198107693944,0,76561198107693944,0,0
37299,76561198107703555,1,76561198107703555,0,205790
37300,EliteStealth101,25,76561198107719937,242,9480
37301,gogo13711,120,76561198107721092,49,4000
37302,76561198107730535,24,76561198107730535,2880,4000
37303,cowmacow3,37,76561198107730856,4486,4000
37304,76561198107735647,1,76561198107735647,0,205790
37305,76561198107751338,45,76561198107751338,36,236370
37306,chikana,123,76561198107761845,975,300
37307,76561198107846132,13,76561198107846132,0,205790
37308,76561198107851526,3,76561198107851526,0,205790
37309,76561198107908728,6,76561198107908728,0,205790
37310,76561198107911540,8,76561198107911540,0,17020
37311,76561198107911817,1,76561198107911817,0,205790
37312,76561198107915140,49,76561198107915140,108,240
37313,76561198107915628,4,76561198107915628,0,205790
37314,76561198107919262,0,76561198107919262,0,0
37315,76561198107921116,1,76561198107921116,0,205790
37316,76561198107924507,0,76561198107924507,0,0
37317,76561198107944439,1,76561198107944439,0,205790
37318,76561198107953870,0,76561198107953870,0,0
37319,76561198107959954,1,76561198107959954,0,205790
37320,76561198107988475,1,76561198107988475,2,247120
37321,76561198107989504,0,76561198107989504,0,0
37322,lipado,7,76561198107991421,95,304930
37323,76561198108043206,0,76561198108043206,0,0
37324,76561198108043841,18,76561198108043841,180,4000
37325,nicolea,0,76561198108050765,0,0
37326,76561198108066077,54,76561198108066077,0,220
37327,meatiebuns,0,76561198108078238,0,0
37328,76561198108091031,16,76561198108091031,10093,4000
37329,76561198108092773,2,76561198108092773,2307,4000
37330,fazepinguisbestpingu,44,76561198108110635,927,4000
37331,76561198108183350,0,76561198108183350,0,0
37332,76561198108192548,7,76561198108192548,0,205790
37333,76561198108193259,58,76561198108193259,3569,4000
37334,76561198108193684,2,76561198108193684,92,224540
37335,76561198108194626,0,76561198108194626,0,0
37336,76561198108228267,10,76561198108228267,0,205790
37337,JhayellTrol,0,76561198108230869,0,0
37338,76561198108233553,0,76561198108233553,0,0
37339,ShandyLama,3,76561198108271892,0,236390
37340,76561198108279452,3,76561198108279452,0,301520
37341,76561198108289241,21,76561198108289241,720,4000
37342,76561198108289954,0,76561198108289954,0,0
37343,76561198108294813,0,76561198108294813,0,0
37344,76561198108306113,0,76561198108306113,0,0
37345,76561198108412015,1,76561198108412015,0,205790
37346,thecrumbleofsociety,63,76561198108419600,139,240
37347,Clyde107,18,76561198108487385,307,51100
37348,rustyburger1,32,76561198108511784,29982,4000
37349,76561198108543030,1,76561198108543030,2,205790
37350,76561198108543070,0,76561198108543070,0,0
37351,76561198108557897,24,76561198108557897,55,42910
37352,76561198108566203,1,76561198108566203,229,24010
37353,76561198108676918,0,76561198108676918,0,0
37354,76561198108751532,2,76561198108751532,90,8190
37355,76561198108778056,0,76561198108778056,0,0
37356,76561198108779605,1,76561198108779605,0,205790
37357,76561198108780586,19,76561198108780586,1,205790
37358,koontankk123456789,5,76561198108793484,4,99900
37359,76561198108801360,59,76561198108801360,549,233720
37360,76561198108837467,1,76561198108837467,0,35720
37361,76561198108870487,1,76561198108870487,0,205790
37362,76561198108934716,1,76561198108934716,0,205790
37363,Stardell,65,76561198108963939,13131,4000
37364,76561198109015633,52,76561198109015633,2963,8930
37365,76561198109081924,0,76561198109081924,0,0
37366,76561198109102495,41,76561198109102495,1602,4000
37367,76561198109104696,1,76561198109104696,0,205790
37368,76561198109167637,6,76561198109167637,3,247120
37369,76561198109319233,0,76561198109319233,0,0
37370,76561198109376676,1,76561198109376676,0,205790
37371,awsomematt3ishi,38,76561198109411303,1,17080
37372,76561198109494350,0,76561198109494350,0,0
37373,76561198109532897,0,76561198109532897,0,0
37374,76561198109548518,0,76561198109548518,0,0
37375,76561198109595691,0,76561198109595691,0,0
37376,76561198109642991,16,76561198109642991,148,4000
37377,76561198109661520,0,76561198109661520,0,0
37378,76561198109679862,1,76561198109679862,0,205790
37379,76561198109814181,0,76561198109814181,0,0
37380,76561198109850090,13,76561198109850090,664,15740
37381,BADBOYBENNY100,0,76561198109906032,0,0
37382,76561198109933793,39,76561198109933793,1,205790
37383,76561198110040763,0,76561198110040763,0,0
37384,quintanadesouza,0,76561198110053298,0,0
37385,chuensimm,1,76561198110083066,0,205790
37386,76561198110111159,0,76561198110111159,0,0
37387,reminator1234,0,76561198110278661,0,0
37388,VonBlacKe104,3,76561198110345906,13,22320
37389,76561198110370899,8,76561198110370899,0,226320
37390,76561198110388435,26,76561198110388435,12141,4000
37391,76561198110454820,2,76561198110454820,0,205790
37392,76561198110495879,0,76561198110495879,0,0
37393,76561198110501245,48,76561198110501245,208,240
37394,76561198110591205,61,76561198110591205,18951,4000
37395,76561198110641987,12,76561198110641987,23,21100
37396,76561198110711874,47,76561198110711874,3537,4000
37397,soggywindballs,1,76561198110860765,0,205790
37398,PenguinSRPrince,1,76561198110880596,0,205790
37399,76561198110965836,108,76561198110965836,799,108800
37400,76561198110981200,0,76561198110981200,0,0
37401,keepit1hunid,0,76561198111184100,0,0
37402,erenmi,22,76561198111208384,463,4000
37403,76561198111279802,0,76561198111279802,0,0
37404,76561198111309536,0,76561198111309536,0,0
37405,GGlaxX,20,76561198111404622,112,550
37406,76561198111408621,33,76561198111408621,2,240
37407,76561198111410893,0,76561198111410893,0,0
37408,76561198111419739,0,76561198111419739,0,0
37409,76561198111542788,0,76561198111542788,0,0
37410,76561198111652472,30,76561198111652472,3185,4000
37411,76561198111784891,3,76561198111784891,0,205790
37412,76561198111806647,1,76561198111806647,18,212070
37413,76561198111848127,10,76561198111848127,259,4000
37414,sealman915,0,76561198111999249,0,0
37415,76561198112027349,146,76561198112027349,74,240
37416,tbhjas,8,76561198112054128,279,221910
37417,76561198112244618,0,76561198112244618,0,0
37418,76561198112395264,1,76561198112395264,0,205790
37419,76561198112604776,8,76561198112604776,160,51100
37420,76561198112671920,1,76561198112671920,0,205790
37421,76561198112694138,25,76561198112694138,0,205790
37422,76561198112838110,0,76561198112838110,0,0
37423,foxzajxz,1,76561198113085422,5,247120
37424,DESTROYER_OF_EARTH,13,76561198113091812,6728,4000
37425,76561198113108135,10,76561198113108135,6096,4000
37426,TPndaMn,48,76561198113210675,1262,4000
37427,76561198113279554,0,76561198113279554,0,0
37428,mephistocrates,11,76561198113286755,0,205790
37429,76561198113392093,0,76561198113392093,0,0
37430,danielsanger,390,76561198113534022,22,220
37431,76561198113629102,12,76561198113629102,90,234710
37432,76561198113754365,4,76561198113754365,1371,550
37433,76561198113756991,0,76561198113756991,0,0
37434,76561198113767906,0,76561198113767906,0,0
37435,Th3C00ki3Monst3r,64,76561198113860925,70,240
37436,wfxkyrah,5,76561198114024173,29,301520
37437,thefrozenflame,1,76561198114150390,0,205790
37438,76561198114170090,0,76561198114170090,0,0
37439,76561198114217295,3,76561198114217295,0,205790
37440,21129393,9,76561198114262495,925,4000
37441,76561198114292057,0,76561198114292057,0,0
37442,76561198114355684,1,76561198114355684,186,205790
37443,76561198114558878,91,76561198114558878,701,550
37444,76561198114565761,1,76561198114565761,12,91600
37445,76561198114589122,7,76561198114589122,1514,4000
37446,76561198114620524,0,76561198114620524,0,0
37447,76561198114712847,13,76561198114712847,110,42700
37448,irishmaniic,75,76561198114769326,28,240
37449,agusei,5,76561198114822277,5,24240
37450,76561198115008764,0,76561198115008764,0,0
37451,DannySummer666,98,76561198115056852,3078,240
37452,76561198115069958,2,76561198115069958,0,550
37453,76561198115228899,5,76561198115228899,0,227940
37454,GLaDOSdragon117,56,76561198115285453,2926,4000
37455,76561198115310238,13,76561198115310238,305,240
37456,76561198115434396,33,76561198115434396,7,12200
37457,Lukeylion,0,76561198115492264,0,0
37458,madboy369,15,76561198115693546,0,205790
37459,76561198115711323,19,76561198115711323,4626,4000
37460,Tekstorm,81,76561198115762863,0,205790
37461,76561198115826486,0,76561198115826486,0,0
37462,776921,9,76561198115868808,13,205790
37463,76561198115910259,1,76561198115910259,0,205790
37464,76561195,0,76561198115923026,0,0
37465,76561198115978859,3,76561198115978859,3220,105600
37466,76561198116062531,176,76561198116062531,46530,4000
37467,76561198116179283,5,76561198116179283,231,4000
37468,KOR1,5,76561198116244689,0,10
37469,ciel1160,93,76561198116247532,49325,4000
37470,76561198116279938,41,76561198116279938,62,70
37471,76561198116384470,2,76561198116384470,0,99900
37472,76561198116405088,13,76561198116405088,3583,4000
37473,76561198116463465,2,76561198116463465,460,99900
37474,76561198116551359,5,76561198116551359,0,45400
37475,SingerTechnology,8,76561198116604861,0,205790
37476,lepiglet47,195,76561198116787220,269,4000
37477,748237482374284792,132,76561198116880477,663,240
37478,76561198116926066,65,76561198116926066,275,72850
37479,76561198116995921,75,76561198116995921,440,4000
37480,76561198117095461,39,76561198117095461,9592,105600
37481,76561198117139599,5,76561198117139599,203,10
37482,TheGrumpyTadpole,41,76561198117186114,1119,221380
37483,76561198117210365,52,76561198117210365,176,99900
37484,76561198117290262,36,76561198117290262,0,205790
37485,76561198117433376,5,76561198117433376,0,205790
37486,jonskidota,6,76561198117593593,0,205790
37487,76561198117619542,35,76561198117619542,26357,105600
37488,jerk_empanada_eater,20,76561198117696986,0,205790
37489,76561198117754069,28,76561198117754069,386,4000
37490,76561198117756423,6,76561198117756423,0,205790
37491,MrCoTack,0,76561198117779352,0,0
37492,76561198117862723,93,76561198117862723,4355,4000
37493,76561198117931773,0,76561198117931773,0,0
37494,76561198118016140,1,76561198118016140,0,205790
37495,oddshibby,56,76561198118207313,1219,208200
37496,76561198118266163,0,76561198118266163,0,0
37497,76561198118276505,7,76561198118276505,1777,108600
37498,gorantse,5,76561198118488280,227,226320
37499,noli3,8,76561198118512636,352,218230
37500,76561198118586732,18,76561198118586732,3654,4000
37501,76561198118739824,5,76561198118739824,782,620
37502,76561198118766162,0,76561198118766162,0,0
37503,76561198118780891,25,76561198118780891,1217,17390
37504,76561198118901056,44,76561198118901056,69,4000
37505,76561198118926584,37,76561198118926584,1993,247730
37506,district12,11,76561198119058198,7,10
37507,dagwefhesfc,12,76561198119061332,21,400
37508,76561198119070365,10,76561198119070365,7,10180
37509,ausgeneralIII,3,76561198119182986,22,208090
37510,AlexJuen,0,76561198119346754,0,0
37511,matiaswat,0,76561198119370785,0,0
37512,76561198119421835,79,76561198119421835,203,240
37513,76561198119452104,80,76561198119452104,22877,4000
37514,76561198119457604,63,76561198119457604,980,224500
37515,Guppychan,81,76561198119465066,0,240
37516,R4V3N_15_H3R3,57,76561198119503471,12588,4000
37517,76561198119567947,132,76561198119567947,607,4000
37518,hahayoung,8,76561198119676046,0,200510
37519,76561198119804777,5,76561198119804777,800,65800
37520,76561198119935317,0,76561198119935317,0,0
37521,reimacneto,48,76561198120150913,1269,300
37522,76561198120386339,4,76561198120386339,7279,620
37523,76561198120570508,16,76561198120570508,342,99900
37524,stormxlol,7,76561198120587594,0,286080
37525,76561198120757168,12,76561198120757168,125,240
37526,76561198120768369,33,76561198120768369,14,60
37527,Miami_Max,41,76561198120768781,13,9460
37528,76561198120883828,0,76561198120883828,0,0
37529,-TheOnlyMAGNAT-,0,76561198120927464,0,0
37530,76561198121154487,0,76561198121154487,0,0
37531,76561198121215026,0,76561198121215026,0,0
37532,GamingInstinct,38,76561198121219892,760,4000
37533,darkangelheart7,0,76561198121305861,0,0
37534,76561198121601044,15,76561198121601044,1880,4000
37535,Thegamer8342,17,76561198121625989,0,3590
37536,76561198121628241,5,76561198121628241,70,91200
37537,zaza147,5,76561198121734364,60,113400
37538,76561198121793592,14,76561198121793592,6578,249130
37539,fitzbrahh,91,76561198121873519,46,1510
37540,unkoldolan1,24,76561198121925643,12966,105600
37541,76561198121940435,0,76561198121940435,0,0
37542,76561198121960547,8,76561198121960547,10308,730
37543,poopypop,17,76561198121972093,3954,4000
37544,76561198122166129,15,76561198122166129,26,240
37545,cyeclopese5102,129,76561198122167280,1836,240
37546,76561198122186398,32,76561198122186398,24,240
37547,dylan_12996,92,76561198122187709,16855,107410
37548,76561198122190966,6,76561198122190966,3730,4000
37549,76561198122210366,6,76561198122210366,0,109600
37550,TheJewsDidNineEleven,0,76561198122302742,0,0
37551,TnToom,29,76561198122307892,26,4000
37552,76561198122348578,0,76561198122348578,0,0
37553,free-flash-games,0,76561198122396498,0,0
37554,sh06un1,0,76561198122560945,0,0
37555,Flubba_Jubba,4,76561198122637090,54,211500
37556,76561198122773691,0,76561198122773691,0,0
37557,KaneAU,91,76561198122786826,4585,4000
37558,haocky,20,76561198122845729,1,102700
37559,jerooom,106,76561198122855973,32407,240
37560,RBauris3,50,76561198122897180,7591,4000
37561,76561198123038469,19,76561198123038469,308,202970
37562,yepitzme,16,76561198123038858,99,99900
37563,B1TEMate,8,76561198123093976,1,205790
37564,76561198123169005,29,76561198123169005,903,4000
37565,ScammedByDeathHand,25,76561198123210795,0,205790
37566,76561198123215010,0,76561198123215010,0,0
37567,76561198123286381,41,76561198123286381,550,4000
37568,ilickdogbums,320,76561198123393608,52882,4000
37569,Th3_WaTch3rz,29,76561198123618002,510,200710
37570,76561198123630038,0,76561198123630038,0,0
37571,76561198123682508,4,76561198123682508,3067,730
37572,76561198123818534,16,76561198123818534,7760,105600
37573,76561198123847681,12,76561198123847681,1943,4000
37574,76561198124023665,11,76561198124023665,4194,34030
37575,ethanbradberrry,112,76561198124076833,2,211820
37576,76561198124134016,3,76561198124134016,3091,221100
37577,76561198124152528,27,76561198124152528,726,4000
37578,76561198124314353,2,76561198124314353,2796,304930
37579,76561198124409474,33,76561198124409474,387,240
37580,aussiefella993,40,76561198124418981,17,304930
37581,kurtling1,0,76561198124574567,0,0
37582,counterkills,0,76561198124636843,0,0
37583,76561198124686858,0,76561198124686858,0,0
37584,halonotlol,0,76561198124827713,0,0
37585,qrowid,12,76561198124870584,0,205790
37586,notkev,42,76561198124941982,0,11390
37587,76561198124963212,6,76561198124963212,251,4760
37588,bigaj1,27,76561198125027187,10,10
37589,76561198125190563,14,76561198125190563,16,240
37590,76561198125250352,40,76561198125250352,7972,4000
37591,gamelynch,0,76561198125296242,0,0
37592,76561198125297403,56,76561198125297403,3412,33930
37593,Just_want_to_have_fun,10,76561198125394430,0,4000
37594,76561198125409871,0,76561198125409871,0,0
37595,jayzone1,1,76561198125479254,4012,238460
37596,76561198125785597,0,76561198125785597,0,0
37597,76561198125802800,9,76561198125802800,0,205790
37598,76561198126007245,5,76561198126007245,3473,4000
37599,76561198126316651,0,76561198126316651,0,0
37600,officalBear_BOT,34,76561198126397366,400,240
37601,76561198126455145,27,76561198126455145,4569,4000
37602,rudeplayer,1,76561198126575044,0,205790
37603,76561198126593179,40,76561198126593179,0,17080
37604,76561198126657634,18,76561198126657634,76,107900
37605,76561198126909954,10,76561198126909954,72,202970
37606,76561198126914181,15,76561198126914181,1265,4000
37607,76561198127058661,16,76561198127058661,445,220
37608,general_hook,27,76561198127183685,3898,4000
37609,proconsiparcy,16,76561198127257023,15,11390
37610,76561198127284002,43,76561198127284002,38144,4000
37611,76561198127341477,4,76561198127341477,120,4000
37612,76561198127346437,19,76561198127346437,316,400
37613,PerishNRot,24,76561198127396248,45,10
37614,76561198127613283,11,76561198127613283,12637,4000
37615,76561198127722352,4,76561198127722352,410,72850
37616,76561198127801277,23,76561198127801277,3542,252490
37617,Lauder3,13,76561198127928821,178,4000
37618,ZZZZZzzzzzSLP,41,76561198127966509,22,20900
37619,76561198128035021,3,76561198128035021,326,4000
37620,76561198128042989,9,76561198128042989,343,33910
37621,76561198128074557,5,76561198128074557,0,205790
37622,76561198128089936,0,76561198128089936,0,0
37623,comingnow,0,76561198128105996,0,0
37624,76561198128220819,25,76561198128220819,5764,4000
37625,76561198128295561,163,76561198128295561,7376,4000
37626,TheOfficialMickey,0,76561198128491804,0,0
37627,76561198128534052,0,76561198128534052,0,0
37628,76561198128591695,51,76561198128591695,11793,4000
37629,ibones677,17,76561198128608622,38,301520
37630,TheWatchcat,30,76561198128634718,0,20900
37631,76561198128775395,1,76561198128775395,0,205790
37632,76561198128784084,0,76561198128784084,0,0
37633,76561198128828975,12,76561198128828975,3667,4000
37634,76561198128842153,22,76561198128842153,2720,304930
37635,lenskomartinez,49,76561198128922855,1463,221100
37636,76561198128929135,17,76561198128929135,2035,4000
37637,76561198128952223,0,76561198128952223,0,0
37638,76561198129002125,1,76561198129002125,178,620
37639,76561198129035619,0,76561198129035619,0,0
37640,76561198129089724,10,76561198129089724,501,304930
37641,76561198129147895,0,76561198129147895,0,0
37642,Grothie,0,76561198129332141,0,0
37643,swayyyhd,6,76561198129339554,123,4000
37644,76561198129495290,14,76561198129495290,211,304930
37645,vic20lol,22,76561198129519465,1,400
37646,AltyF4,12,76561198129575028,143,730
37647,giggtygoo,20,76561198129593678,321,240
37648,76561198129625642,0,76561198129625642,0,0
37649,JesseIsGodd,18,76561198129665227,8,91310
37650,Applecore39,3,76561198129789053,6,236390
37651,76561198129806608,101,76561198129806608,10931,4000
37652,76561198129934361,8,76561198129934361,0,47540
37653,76561198130137478,16,76561198130137478,6392,4000
37654,76561198130188394,0,76561198130188394,0,0
37655,76561198130453291,26,76561198130453291,49,4000
37656,76561198130525174,132,76561198130525174,68836,4000
37657,hi1111,0,76561198130542350,0,0
37658,76561198130579057,0,76561198130579057,0,0
37659,76561198130632311,15,76561198130632311,0,205790
37660,76561198130874522,21,76561198130874522,1859,4000
37661,geekmannerd,1173,76561198130905342,0,3810
37662,76561198130951256,5,76561198130951256,0,273110
37663,mavelent,10,76561198130987754,1995,4000
37664,SebMcgill,1,76561198130994238,2,247120
37665,76561198131055980,78,76561198131055980,1185,7670
37666,76561198131172076,38,76561198131172076,2101,4000
37667,76561198131259730,8,76561198131259730,145,4000
37668,76561198131323901,14,76561198131323901,0,205790
37669,allanhammon,90,76561198131327754,4552,4000
37670,76561198131370844,19,76561198131370844,23148,200260
37671,76561198131383023,25,76561198131383023,35,4000
37672,knightmaulL,0,76561198131452013,0,0
37673,Taguchi_Atom,261,76561198131566186,268,29800
37674,76561198131667335,3,76561198131667335,2017,4000
37675,76561198131675085,9,76561198131675085,0,212800
37676,Kyubi99,58,76561198131782328,0,46410
37677,GhostBrasil,14,76561198131908187,35,63380
37678,76561198131924234,0,76561198131924234,0,0
37679,76561198131937518,7,76561198131937518,113,240
37680,padyay2,7,76561198132067026,0,247120
37681,76561198132106124,1,76561198132106124,454,4000
37682,solowebnv,18,76561198132240271,122,40800
37683,76561198132422785,4,76561198132422785,0,205790
37684,76561198132730100,10,76561198132730100,2915,4000
37685,76561198132768592,16,76561198132768592,0,207230
37686,76561198132794922,0,76561198132794922,0,0
37687,76561198132859612,43,76561198132859612,131,212800
37688,inm588585,0,76561198132873523,0,0
37689,Ma5terEthan,4,76561198132893753,0,205790
37690,76561198132970314,9,76561198132970314,327,620
37691,76561198133084198,0,76561198133084198,0,0
37692,76561198133180878,17,76561198133180878,107,33910
37693,76561198133288603,0,76561198133288603,0,0
37694,76561198133319761,214,76561198133319761,1325,4000
37695,reverse_me,1,76561198133419718,0,11330
37696,76561198133455197,4,76561198133455197,11,240
37697,76561198133490142,34,76561198133490142,3239,105600
37698,stephyb17,2,76561198133631237,7452,252490
37699,76561198133637161,8,76561198133637161,1277,304930
37700,xoeairrr,34,76561198133975071,1645,4000
37701,76561198134104596,0,76561198134104596,0,0
37702,76561198134139139,19,76561198134139139,1934,35140
37703,salthesquirrel,4,76561198134139367,0,2400
37704,76561198134334967,0,76561198134334967,0,0
37705,76561198134341792,8,76561198134341792,78,550
37706,76561198134558446,21,76561198134558446,226,17390
37707,xX_Z4N_Xx,125,76561198134585888,5006,4000
37708,76561198134729533,0,76561198134729533,0,0
37709,76561198134732704,6,76561198134732704,43091,221100
37710,Atomic_Unicorn_7,18,76561198134853285,680,223710
37711,79694738686698975975,19,76561198134984157,215,209080
37712,76561198134988628,7,76561198134988628,0,4000
37713,Z3RIA,4,76561198135050169,142,55230
37714,SamuelTepes,181,76561198135178775,0,3910
37715,Dijamissme,0,76561198135276761,0,0
37716,76561198135391641,28,76561198135391641,11910,4000
37717,76561198135407430,31,76561198135407430,893,4000
37718,76561198135537206,6,76561198135537206,400,240
37719,76561198135631832,3,76561198135631832,22859,111800
37720,76561198135698729,35,76561198135698729,32,240
37721,76561198135884599,10,76561198135884599,3802,236390
37722,76561198135886001,41,76561198135886001,259,12210
37723,codex131,69,76561198135905916,3587,4000
37724,viet-cong,0,76561198135974016,0,0
37725,76561198136104612,70,76561198136104612,676,240
37726,76561198136199181,8,76561198136199181,0,109400
37727,76561198136207352,14,76561198136207352,0,205790
37728,Lovegame2308,6,76561198136212827,1160,34030
37729,76561198136314859,1,76561198136314859,956,304930
